premise	hypothesis	gold_label	original_premise
Her eyes had the same appearance as the waves of the ocean.	her eyes were bright green	not_entailment	Her eyes were like the waves of the ocean
The cookies are delicious.	The cookies taste good	entailment	The cookies are tasty as pie
The cookies are delicious.	The cookies taste bad	not_entailment	The cookies are tasty as pie
The cookies are as unpleasant to eat as milk that has gone bad.	The cookies taste bad	entailment	The cookies are tasty as rotten milk
The cookies are as unpleasant to eat as milk that has gone bad.	The cookies taste good	not_entailment	The cookies are tasty as rotten milk
The ice cream is not tasty.	The ice cream tastes terrible.	entailment	The ice cream is as delicious as sawdust.
The ice cream is not tasty.	The ice cream tastes wonderful.	not_entailment	The ice cream is as delicious as sawdust.
The ice cream is as tasty as Sunny Delight.	The ice cream tastes wonderful.	entailment	The ice cream is as delicious as Sunny Delight.
The ice cream is as tasty as Sunny Delight.	The ice cream tastes terrible.	not_entailment	The ice cream is as delicious as Sunny Delight.
The child was unattractive.	The child was ugly.	entailment	The child was as pretty as the dog poop on my shoe.
The child was unattractive.	The child was beautiful.	not_entailment	The child was as pretty as the dog poop on my shoe.
The child was as beautiful as the flower that blossoms once annually.	The child was beautiful.	entailment	The child was as pretty as the flower that blooms once per year.
The child was as beautiful as the flower that blossoms once annually.	The child was ugly.	not_entailment	The child was as pretty as the flower that blooms once per year.
The girl's self-esteem is easily damaged.	The girl's feelings are easily hurt.	entailment	The girl's ego is as fragile as an egg yolk
The girl's self-esteem is easily damaged.	The girl's ego is solid.	not_entailment	The girl's ego is as fragile as an egg yolk
The girl's self-esteem is strong and unbreakable.	The girl's ego is solid.	entailment	The girl's ego is as fragile as a rock
The girl's self-esteem is strong and unbreakable.	The girl's feelings are easily hurt.	not_entailment	The girl's ego is as fragile as a rock
He is an incomplete cube with five sides.	His is unlucky.	entailment	He is a dice missing a side.
He is an incomplete cube with five sides.	He is lucky.	not_entailment	He is a dice missing a side.
He is unpredictable and has many different characteristics.	He is lucky.	entailment	He is a full bag of dice.
He is unpredictable and has many different characteristics.	His is unlucky.	not_entailment	He is a full bag of dice.
Success in life is a game of chance.	Success in life is mostly based on luck.	entailment	Success in life is like a casino.
Success in life is a game of chance.	Success in life is mostly based on skill.	not_entailment	Success in life is like a casino.
Success in life is similar to the game of poker.	Success in life is mostly based on skill.	entailment	Success in life is like poker.
Success in life is similar to the game of poker.	Success in life is mostly based on luck.	not_entailment	Success in life is like poker.
The chili is very spicy and has a high level of heat.	The chili is very hot.	entailment	The chili is as hot as El Paso in summer.
The chili is very spicy and has a high level of heat.	The chili is not hot at all.	not_entailment	The chili is as hot as El Paso in summer.
The chili is not hot at all.	The chili is not hot at all.	entailment	The chili is as hot as a snowball.
The chili is not hot at all.	The chili is very hot.	not_entailment	The chili is as hot as a snowball.
Mr. Edward's wife is a very beautiful woman.	Mr. Edward wife is a very good, gentle and kind-hearted person	entailment	Mr. Edward wife is a goddess
Mr. Edward's wife is a very beautiful woman.	Mr. Edward wife is a crazy, stupid or an annoying person	not_entailment	Mr. Edward wife is a goddess
Mr. Edward's wife is a person who behaves in an irrational and unpredictable manner.	Mr. Edward wife is a crazy, stupid or an annoying person	entailment	Mr. Edward wife is a  mad cow
Mr. Edward's wife is a person who behaves in an irrational and unpredictable manner.	Mr. Edward wife is a very good, gentle and kind-hearted person	not_entailment	Mr. Edward wife is a  mad cow
Her personality is as captivating as a New York Times headline.	She has an interesting personality.	entailment	Her personality is as interesting as a New York Times headline
Her personality is as captivating as a New York Times headline.	She has no personality.	not_entailment	Her personality is as interesting as a New York Times headline
She is as fascinating as a list of items purchased at a supermarket.	She has no personality.	entailment	Her personality is as interesting as a grocery list
She is as fascinating as a list of items purchased at a supermarket.	She has an interesting personality.	not_entailment	Her personality is as interesting as a grocery list
The casino was as untidy as a junkyard.	The casino had a bad atmosphere	entailment	The casino had the ambiance of A dirty junkyard
