premise	hypothesis	gold_label	original_premise
He was like a fresh winter snow in its ability to inspire wonder and beauty	He was very intriguing.	entailment	He was as magical as a fresh winter snow.
He was like a fresh winter snow in its ability to inspire wonder and beauty	He was very boring.	not_entailment	He was as magical as a fresh winter snow.
He was not magical at all	He was very boring.	entailment	He was as magical as a dull stone.
He was not magical at all	He was very intriguing.	not_entailment	He was as magical as a dull stone.
Love is an experience where one feels a strong emotional attachment without any security or guarantee	Falling in love is scary.	entailment	Falling in love is jumping off a building with no safety net
Love is an experience where one feels a strong emotional attachment without any security or guarantee	Falling in love is safe.	not_entailment	Falling in love is jumping off a building with no safety net
Love is the sensation of being enclosed in cozy blankets	Falling in love is safe.	entailment	Falling in love is being wrapped up in warm blankets
Love is the sensation of being enclosed in cozy blankets	Falling in love is scary.	not_entailment	Falling in love is being wrapped up in warm blankets
One can travel through a forest on the back of a unicorn, which is known for its	Magic is wonderful.	entailment	Magic is riding a unicorn through a lush forest
One can travel through a forest on the back of a unicorn, which is known for its	Magic is awful.	not_entailment	Magic is riding a unicorn through a lush forest
Experiencing an unexpected and unpleasant situation, such as stepping in dog poop, can be	Magic is awful.	entailment	Magic is stepping in dog poop
Experiencing an unexpected and unpleasant situation, such as stepping in dog poop, can be	Magic is wonderful.	not_entailment	Magic is stepping in dog poop
The girl weighed very little	The girl was so thin she was wispy.	entailment	The girl was as thin as a feather
The girl weighed very little	The girl was very fat.	not_entailment	The girl was as thin as a feather
The girl had a very slim body	The girl was very fat.	entailment	The girl was as thin as a blown-up balloon
The girl had a very slim body	The girl was so thin she was wispy.	not_entailment	The girl was as thin as a blown-up balloon
His eyes were very hard and unyielding	His eyes were hard and obscured his personality.	entailment	His eyes were made of steel.
His eyes were very hard and unyielding	His eyes conveyed a fragile personality and shows his personality.	not_entailment	His eyes were made of steel.
His eyes were transparent	His eyes conveyed a fragile personality and shows his personality.	entailment	His eyes were made of glass.
His eyes were transparent	His eyes were hard and obscured his personality.	not_entailment	His eyes were made of glass.
The size of Abraham Lincoln's log cabin is comparable to that of this house	The house is small.	entailment	This house is as big as Abraham Lincoln's log cabin
The size of Abraham Lincoln's log cabin is comparable to that of this house	The house is big.	not_entailment	This house is as big as Abraham Lincoln's log cabin
The size of this house is comparable to that of the Taj Mahal	The house is big.	entailment	This house is as big as the Taj Mahal
The size of this house is comparable to that of the Taj Mahal	The house is small.	not_entailment	This house is as big as the Taj Mahal
It is just as genuine as an animal with its horns in the front and its body in the	It doesn't exist	entailment	It's as real as a reverse minotaur
It is just as genuine as an animal with its horns in the front and its body in the	It's very real	not_entailment	It's as real as a reverse minotaur
It is just as genuine or authentic as the stars that can be seen in the sky	It's very real	entailment	It's as real as the stars in the sky
It is just as genuine or authentic as the stars that can be seen in the sky	It doesn't exist	not_entailment	It's as real as the stars in the sky
He runs swiftly and competitively, like a racehorse that has just crossed	He can run really well.	entailment	He can run like a winning racehorse.
He runs swiftly and competitively, like a racehorse that has just crossed	He cannot run really well.	not_entailment	He can run like a winning racehorse.
He can run very slowly	He cannot run really well.	entailment	He can run like a dying nag.
He can run very slowly	He can run really well.	not_entailment	He can run like a dying nag.
The teenager has a relatively small amount of life experience	The teenager is superficial.	entailment	The teenager has the depth of a kiddie pool.
